City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
195,botshabelo,-29.2702,26.7052,24.650000000000034,35,100,3.33,ZA,2023-12-03 18:29:36 UTC
196,nar'yan-mar,67.6713,53.087,-16.049999999999955,95,100,4.47,RU,2023-12-03 18:25:23 UTC
197,tuban,-6.8976,112.0649,25.439999999999998,88,100,3.82,ID,2023-12-03 18:29:37 UTC
198,fale old settlement,-9.3852,-171.2468,28.650000000000034,76,99,6.46,TK,2023-12-03 18:25:34 UTC
199,qarazhal,48.0078,70.7903,-1.6599999999999682,73,52,7.03,KZ,2023-12-03 18:29:37 UTC
200,zaghouan,36.4029,10.1429,11.920000000000016,63,8,6.32,TN,2023-12-03 18:29:37 UTC
201,kavieng,-2.5744,150.7967,27.29000000000002,80,100,1.27,PG,2023-12-03 18:29:37 UTC
202,sarandi del yi,-33.35,-55.6333,19.460000000000036,58,100,6.46,UY,2023-12-03 18:29:37 UTC
203,carnarvon,-24.8667,113.6333,22.689999999999998,80,0,12.4,AU,2023-12-03 18:25:38 UTC
204,sierra grande,-41.606,-65.3557,17.79000000000002,18,4,2.98,AR,2023-12-03 18:29:38 UTC
205,dzhambeyty,50.2536,52.595,0.4600000000000364,80,100,5.83,KZ,2023-12-03 18:29:38 UTC
206,guatire,10.4762,-66.5427,32.33000000000004,58,62,2.7,VE,2023-12-03 18:29:38 UTC
207,san patricio,28.017,-97.5169,21.970000000000027,28,100,1.52,US,2023-12-03 18:25:36 UTC
208,ataq,14.5377,46.8319,18.760000000000048,30,32,1.41,YE,2023-12-03 18:25:32 UTC
209,schrobenhausen,48.55,11.2667,-9.75,99,22,1.88,DE,2023-12-03 18:29:38 UTC
210,kupang,-10.1667,123.5833,26.32000000000005,78,40,1.54,ID,2023-12-03 18:29:38 UTC
211,augusto correa,-1.0217,-46.635,31.54000000000002,55,87,3.44,BR,2023-12-03 18:29:38 UTC
212,sandnessjoen,66.0217,12.6316,-5.939999999999998,63,0,4.63,NO,2023-12-03 18:25:59 UTC
213,nichinan,31.6,131.3667,5.82000000000005,74,33,2.65,JP,2023-12-03 18:29:39 UTC
214,laguna de perlas,12.3429,-83.6712,30.05000000000001,73,19,5.15,NI,2023-12-03 18:29:39 UTC
215,tamanrasset,22.785,5.5228,18.950000000000045,10,0,2.06,DZ,2023-12-03 18:25:20 UTC
216,weno,7.4515,151.8468,27.970000000000027,89,100,3.6,FM,2023-12-03 18:25:20 UTC
217,puerto ayora,-0.7393,-90.3518,26.980000000000018,90,83,4.02,EC,2023-12-03 18:25:39 UTC
218,melfi,40.9965,15.6514,8.310000000000002,81,62,2.64,IT,2023-12-03 18:29:39 UTC
219,al hufuf,25.3646,49.5653,20.189999999999998,37,0,2.57,SA,2023-12-03 18:29:39 UTC
220,revda,56.801,59.9303,-16.329999999999984,100,86,1.23,RU,2023-12-03 18:29:39 UTC
